005935
329180
042660
005380
005930
010140
096770
010620
015760
052690
035720
009150
278470
005070
009540
051910
000810
071970
011070
034730
160190
222800
247540
226950
437730
035900
356860
067310
089030
121600
475960
068760
456160
102710
054540
265520
416180
348370
338840
039030
005930
373220
000270
003670
012450
005380
015760
000150
096770
009150
105560
352820
064350
011070
052690
039490
207940
042670
086790
000720
247540
348210
214450
087010
287840
084370
089970
000250
042520
028300
115180
035900
005290
290650
121600
403870
098070
098460
356860
200710
